Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,month,functioning_day_numeric,Holiday_numeric,Visibility Bin,Visibility Sub Bin,Combined Visibility Bin,Wind Speed Bin
2017-12-06,381,11,-0.9582113212920468,57,1.2,1261,-6.0,0.38699477642086727,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1134 - 1464,,1134 - 1464,"(1.1, 1.3]"
2017-12-06,405,12,-0.8933873672578042,52,0.9,1224,-6.4,0.5562700763198808,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1134 - 1464,,1134 - 1464,"(0.6, 0.9]"
2017-12-06,442,13,-0.7475334706807588,47,1.1,1469,-6.1,0.578840116306416,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(0.9, 1.1]"
2017-12-06,416,14,-0.6421945453751147,34,1.0,1966,-9.1,0.4208498364006699,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(0.9, 1.1]"
2017-12-06,412,15,-0.6421945453751147,31,3.1,1968,-10.3,0.15000935656224834,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(2.6, 3.2]"
2017-12-06,496,16,0.451709678952727,37,2.9,2000,-8.2,-0.256251363195384,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.6, 3.2]"
2017-12-06,239,17,-1.120271206377653,60,2.5,1565,-2.9,-0.5496618830203407,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(2.2, 2.6]"
2017-12-06,204,18,-0.9501083270377665,90,1.3,66,0.2,-0.6625120829530163,0.3,0.3,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(1.1, 1.3]"
2017-12-06,205,19,-0.9906232983091681,92,0.7,180,0.0,-0.6625120829530163,0.0,1.0,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(0.6, 0.9]"
2017-12-06,190,20,-0.9906232983091681,94,0.6,228,0.3,-0.6625120829530163,0.0,1.0,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(-0.001, 0.6]"
2017-12-06,165,21,-0.9987262925634484,92,0.5,235,0.0,-0.6625120829530163,0.7,1.0,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(-0.001, 0.6]"
2017-12-06,222,22,-0.9825203040548877,92,0.6,233,0.1,-0.6625120829530163,0.0,1.0,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(-0.001, 0.6]"
2017-12-06,193,23,-0.9825203040548877,92,0.6,209,0.1,-0.6625120829530163,0.0,1.0,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(-0.001, 0.6]"
2017-12-07,198,0,-0.9744173098006074,92,0.5,240,0.2,-0.6625120829530163,0.0,0.9,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(-0.001, 0.6]"
2017-12-07,218,1,-0.9987262925634484,92,0.4,227,0.3,-0.6625120829530163,0.0,0.9,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(-0.001, 0.6]"
2017-12-07,149,2,-0.9744173098006074,92,0.7,168,0.2,-0.6625120829530163,0.0,0.9,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(0.6, 0.9]"
2017-12-07,102,3,-0.9339023385292058,91,1.4,218,0.5,-0.6625120829530163,0.0,0.9,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(1.3, 1.6]"
2017-12-07,62,4,-0.9582113212920468,92,0.7,119,0.4,-0.6625120829530163,0.0,0.9,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(0.6, 0.9]"
2017-12-07,83,5,-0.9663143155463271,92,1.1,175,0.3,-0.6625120829530163,0.0,0.9,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(0.9, 1.1]"
2017-12-07,137,6,-1.0068292868177287,93,0.5,148,0.0,-0.6625120829530163,0.0,0.9,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(-0.001, 0.6]"
2017-12-07,367,7,-0.10739692459261434,93,0.5,173,-0.7,-0.6625120829530163,0.0,0.9,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(-0.001, 0.6]"
2017-12-07,754,8,-1.1040652178690922,96,0.8,173,-0.7,-0.6512270629597487,0.0,0.8,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(0.6, 0.9]"
2017-12-07,415,9,-1.0797562351062515,91,0.8,265,-1.1,-0.5045218030472703,0.0,0.8,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(0.6, 0.9]"
2017-12-07,321,10,-0.9987262925634484,83,0.7,311,-1.4,-0.19982626322904617,0.0,0.7,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(0.6, 0.9]"
2017-12-07,333,11,-0.9014903615120845,69,1.7,628,-2.8,0.04844417662284029,0.0,0.6,Winter,No Holiday,Yes,12,1,0,452 - 804,,452 - 804,"(1.6, 1.8]"
2017-12-07,431,12,-0.7880484419521603,65,0.8,833,-2.2,0.44341987638720504,0.0,0.3,Winter,No Holiday,Yes,12,1,0,804 - 1134,,804 - 1134,"(0.6, 0.9]"
2017-12-07,394,13,-0.7556364649350391,37,3.1,1767,-9.3,0.623980196279486,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(2.6, 3.2]"
2017-12-07,390,14,-0.7313274821721981,36,2.7,1975,-9.4,0.5111299963468104,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(2.6, 3.2]"
2017-12-07,430,15,-1.1931981546661758,35,3.1,1962,-10.1,0.2854295964814591,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(2.6, 3.2]"
2017-12-07,471,16,-0.8285634132235619,38,2.9,1817,-9.7,-0.08697606329637048,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(2.6, 3.2]"
2017-12-07,552,17,-0.9176963500206452,50,2.0,1434,-7.2,-0.4932367830540028,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1134 - 1464,,1134 - 1464,"(1.8, 2.2]"
2017-12-07,795,18,-1.0311382695805695,46,0.2,1558,-9.6,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(-0.001, 0.6]"
2017-12-07,507,19,-1.120271206377653,47,2.5,1269,-10.3,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1134 - 1464,,1134 - 1464,"(2.2, 2.6]"
2017-12-07,390,20,-1.2013011489204561,47,2.5,1620,-11.2,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(2.2, 2.6]"
2017-12-07,402,21,-1.2661251029546985,46,2.2,1975,-12.2,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(1.8, 2.2]"
2017-12-07,389,22,-1.3066400742261,48,2.6,1844,-12.2,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(2.2, 2.6]"
2017-12-07,259,23,-1.3471550454975016,50,2.1,1887,-12.1,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(1.8, 2.2]"
2017-12-08,233,0,-0.9906232983091681,49,2.6,1893,-12.6,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(2.2, 2.6]"
2017-12-08,230,1,-1.3876700167689031,50,2.5,1902,-12.6,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(2.2, 2.6]"
2017-12-08,131,2,-1.436287982294585,53,1.0,1918,-12.4,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(0.9, 1.1]"
2017-12-08,99,3,-1.4768029535659866,52,1.6,1978,-13.1,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(1.3, 1.6]"
2017-12-08,71,4,-1.5173179248373883,53,2.4,1936,-13.4,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(2.2, 2.6]"
2017-12-08,84,5,-1.5578328961087897,56,1.8,1941,-13.1,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(1.6, 1.8]"
2017-12-08,158,6,-1.5740388846173503,56,3.5,1853,-13.3,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(3.2, 7.4]"
2017-12-08,387,7,-1.6145538558887518,57,0.8,1776,-13.6,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(0.6, 0.9]"
2017-12-08,780,8,-1.6550688271601532,59,0.7,1559,-13.6,-0.6512270629597487,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(0.6, 0.9]"
2017-12-08,395,9,-1.6307598443973124,50,0.9,1492,-15.4,-0.40295662310786234,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(0.6, 0.9]"
2017-12-08,261,10,-1.5173179248373883,44,2.8,1516,-15.6,0.04844417662284029,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(2.6, 3.2]"
2017-12-08,310,11,-1.5173179248373883,39,1.4,1595,-15.6,0.38699477642086727,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(1.3, 1.6]"
2017-12-08,355,12,-1.249919114446138,30,1.4,1728,-17.3,0.623980196279486,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(1.3, 1.6]"
2017-12-08,354,13,-1.2256101316832968,28,1.8,1963,-17.8,0.7142603562256266,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(1.6, 1.8]"
2017-12-08,350,14,-1.1931981546661758,27,3.4,1906,-17.9,0.6014101562929511,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(3.2, 7.4]"
2017-12-08,362,15,-1.1526831833947742,26,3.3,1977,-17.9,0.31928465646126186,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(3.2, 7.4]"
2017-12-08,401,16,-1.176992166157615,24,3.4,2000,-19.1,-0.030550963330032606,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(3.2, 7.4]"
2017-12-08,500,17,-1.282331091463259,30,2.7,2000,-17.6,-0.45938172307420017,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.6, 3.2]"
2017-12-08,752,18,-1.3390520512432214,33,1.2,2000,-17.1,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.1, 1.3]"
2017-12-08,477,19,-1.355258039751782,35,1.1,2000,-16.6,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(0.9, 1.1]"
2017-12-08,384,20,-1.355258039751782,34,2.4,2000,-16.9,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.2, 2.6]"
2017-12-08,336,21,-1.355258039751782,35,0.5,2000,-16.6,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(-0.001, 0.6]"
2017-12-08,347,22,-1.363361034006062,39,1.2,2000,-15.4,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.1, 1.3]"
2017-12-08,275,23,-1.3714640282603425,43,0.9,2000,-14.3,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(0.6, 0.9]"
2017-12-09,267,0,-1.1121682121233727,48,0.9,1967,-12.9,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(0.6, 0.9]"
2017-12-09,296,1,-1.4200819937860245,49,0.6,2000,-13.2,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(-0.001, 0.6]"
2017-12-09,237,2,-1.4686999593117063,50,0.7,1983,-13.5,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(0.6, 0.9]"
2017-12-09,169,3,-1.436287982294585,47,0.6,1992,-13.9,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(-0.001, 0.6]"
2017-12-09,96,4,-1.436287982294585,49,0.7,2000,-13.4,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(0.6, 0.9]"
2017-12-09,56,5,-1.4686999593117063,49,0.8,1999,-13.8,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(0.6, 0.9]"
2017-12-09,76,6,-1.5011119363288277,53,0.9,1975,-13.2,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(0.6, 0.9]"
2017-12-09,127,7,-1.5335239133459486,56,0.8,1950,-12.9,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(0.6, 0.9]"
2017-12-09,222,8,-1.5254209190916683,56,0.7,1940,-12.8,-0.6512270629597487,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(0.6, 0.9]"
2017-12-09,291,9,-1.4686999593117063,48,1.4,1784,-14.0,-0.40295662310786234,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(1.3, 1.6]"
2017-12-09,273,10,-1.2661251029546985,42,1.1,1646,-13.4,0.025874136636305143,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(0.9, 1.1]"
2017-12-09,351,11,-1.0878592293605318,45,1.1,1500,-10.5,0.341854696447797,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(0.9, 1.1]"
2017-12-09,427,12,-0.8933873672578042,40,0.8,1809,-9.8,0.522415016340078,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(0.6, 0.9]"
2017-12-09,431,13,-0.7718424534435996,36,2.0,1702,-9.8,0.6126951762862184,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(1.8, 2.2]"
2017-12-09,486,14,-0.9663143155463271,32,2.2,1948,-10.6,0.5337000363333456,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(1.8, 2.2]"
2017-12-09,569,15,-0.6665035281379557,30,1.5,1963,-11.0,0.2854295964814591,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(1.3, 1.6]"
2017-12-09,546,16,-0.7313274821721981,33,1.6,1963,-10.5,-0.21111128322231368,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(1.3, 1.6]"
2017-12-09,481,17,-0.8042544304607209,37,1.8,1963,-9.8,-0.5496618830203407,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(1.6, 1.8]"
2017-12-09,384,18,-0.885284373003524,41,1.0,1974,-9.4,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(0.9, 1.1]"
2017-12-09,275,19,-0.9663143155463271,48,0.4,1878,-8.3,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(-0.001, 0.6]"
2017-12-09,298,20,-1.0230352753262892,51,1.4,1848,-8.2,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(1.3, 1.6]"
2017-12-09,321,21,-1.0959622236148119,55,0.7,1654,-8.0,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(0.6, 0.9]"
2017-12-09,289,22,-1.1283742006319333,55,0.6,1655,-8.4,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(-0.001, 0.6]"
2017-12-09,265,23,-1.0959622236148119,54,1.3,1570,-8.3,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(1.1, 1.3]"
2017-12-10,326,0,-1.1040652178690922,55,2.0,1629,-8.1,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(1.8, 2.2]"
2017-12-10,280,1,-1.3471550454975016,54,0.5,1747,-8.4,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(-0.001, 0.6]"
2017-12-10,243,2,-1.0716532408519712,52,0.7,1726,-8.5,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1464 - 1741,,1464 - 1741,"(0.6, 0.9]"
2017-12-10,169,3,-1.0635502465976907,53,0.5,1748,-8.1,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(-0.001, 0.6]"
2017-12-10,71,4,-1.0554472523434104,52,1.6,1816,-8.3,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(1.3, 1.6]"
2017-12-10,13,5,-1.0635502465976907,74,1.0,178,-3.7,-0.6625120829530163,0.0,0.7,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(0.9, 1.1]"
2017-12-10,9,6,-1.1283742006319333,90,0.9,91,-1.9,-0.6625120829530163,2.5,2.7,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(0.6, 0.9]"
2017-12-10,20,7,-1.120271206377653,92,1.1,121,-1.5,-0.6625120829530163,0.0,4.0,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(0.9, 1.1]"
2017-12-10,35,8,-1.1040652178690922,90,1.2,378,-1.6,-0.6625120829530163,0.0,4.1,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(1.1, 1.3]"
2017-12-10,31,9,-1.0716532408519712,90,1.0,305,-1.2,-0.6625120829530163,1.6,4.3,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(0.9, 1.1]"
2017-12-10,19,10,-1.0473442580891301,91,0.4,143,-0.8,-0.6625120829530163,0.0,4.3,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(-0.001, 0.6]"
2017-12-10,58,11,-1.014932281072009,92,0.9,137,-0.2,-0.6286570229732136,0.0,3.9,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(0.6, 0.9]"
2017-12-10,119,12,-0.9014903615120845,88,0.3,245,0.5,-0.34653152314152447,0.0,3.1,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(-0.001, 0.6]"
2017-12-10,182,13,-0.8204604189692815,87,1.1,230,1.3,-0.05312100331656776,0.0,2.1,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(0.9, 1.1]"
2017-12-10,235,14,-0.7475334706807588,85,0.7,325,1.8,0.07101421660937544,0.0,1.4,Winter,No Holiday,Yes,12,1,0,27 - 452,,27 - 452,"(0.6, 0.9]"
2017-12-10,180,15,-0.544958614323751,63,4.5,715,0.1,-0.2675363831886515,0.0,1.0,Winter,No Holiday,Yes,12,1,0,452 - 804,,452 - 804,"(3.2, 7.4]"
2017-12-10,214,16,-0.650297539629395,71,3.5,622,0.5,-0.436811683087665,0.0,0.5,Winter,No Holiday,Yes,12,1,0,452 - 804,,452 - 804,"(3.2, 7.4]"
2017-12-10,226,17,-0.7961514362064406,65,4.3,1061,-2.3,-0.6286570229732136,0.0,0.4,Winter,No Holiday,Yes,12,1,0,804 - 1134,,804 - 1134,"(3.2, 7.4]"
2017-12-10,210,18,-0.9257993442749255,61,3.0,2000,-4.7,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.6, 3.2]"
2017-12-10,181,19,-0.9582113212920468,53,4.0,2000,-6.9,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(3.2, 7.4]"
2017-12-10,165,20,-1.0392412638348498,57,3.9,1954,-6.9,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(3.2, 7.4]"
2017-12-10,167,21,-1.0878592293605318,59,3.0,1862,-7.0,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1741 - 1908,,1741 - 1908,"(2.6, 3.2]"
2017-12-10,152,22,-1.1688891719033347,56,4.7,2000,-8.6,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(3.2, 7.4]"
2017-12-10,148,23,-1.2013011489204561,43,4.3,2000,-12.3,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(3.2, 7.4]"
2017-12-11,125,0,-1.2904340857175394,39,3.4,2000,-14.5,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(3.2, 7.4]"
2017-12-11,111,1,-1.363361034006062,36,3.8,2000,-16.3,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(3.2, 7.4]"
2017-12-11,67,2,-1.4281849880403046,35,3.4,2000,-17.4,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(3.2, 7.4]"
2017-12-11,45,3,-1.4686999593117063,38,2.4,2000,-16.8,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.2, 2.6]"
2017-12-11,44,4,-1.5092149305831077,35,4.5,2000,-18.3,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(3.2, 7.4]"
2017-12-11,86,5,-1.5416269076002291,38,3.2,1974,-17.6,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(2.6, 3.2]"
2017-12-11,136,6,-1.5659358903630698,39,2.0,1979,-17.6,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(1.8, 2.2]"
2017-12-11,325,7,-1.5740388846173503,39,3.1,1996,-17.7,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.6, 3.2]"
2017-12-11,653,8,-1.5740388846173503,38,3.6,1994,-18.0,-0.6512270629597487,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(3.2, 7.4]"
2017-12-11,326,9,-1.5659358903630698,36,5.1,1941,-18.6,-0.5496618830203407,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(3.2, 7.4]"
2017-12-11,212,10,-1.5173179248373883,32,4.5,2000,-19.4,0.03715915662957272,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(3.2, 7.4]"
2017-12-11,226,11,-1.4686999593117063,36,1.4,2000,-17.5,0.4659899163737402,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2017-12-11,247,12,-0.7799454476978799,33,4.6,1973,-19.0,0.7594004361986969,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(3.2, 7.4]"
2017-12-11,241,13,-1.5254209190916683,32,5.1,1986,-19.5,0.7368303962121617,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(3.2, 7.4]"
2017-12-11,253,14,-1.5254209190916683,31,4.1,1945,-19.9,0.6126951762862184,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1908 - 1989,,1908 - 1989,"(3.2, 7.4]"
2017-12-11,269,15,-1.5335239133459486,33,4.5,2000,-19.2,0.37570975642759974,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(3.2, 7.4]"
2017-12-11,277,16,-1.5740388846173503,40,4.0,2000,-17.4,-0.04183598332330018,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(3.2, 7.4]"
2017-12-11,361,17,-1.6631718214144338,44,4.2,2000,-17.3,-0.45938172307420017,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(3.2, 7.4]"
2017-12-11,557,18,-1.1931981546661758,43,3.3,2000,-18.3,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(3.2, 7.4]"
2017-12-11,371,19,-1.7847167352286384,45,2.4,2000,-18.4,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.2, 2.6]"
2017-12-11,254,20,-1.8414376950086004,49,2.7,2000,-18.0,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.6, 3.2]"
2017-12-11,266,21,-1.8738496720257216,51,2.5,2000,-17.9,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.2, 2.6]"
2017-12-11,222,22,-1.914364643297123,50,3.0,2000,-18.6,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.6, 3.2]"
2017-12-11,174,23,-1.9548796145685248,53,1.2,2000,-18.4,-0.6625120829530163,0.0,0.0,Winter,No Holiday,Yes,12,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.1, 1.3]"
